resource,name,slug
monsters,pseudodragon,pseudodragon_bf
monsters,psoglav demon,psoglav-demon
monsters,psoglav,psoglav-tob1-2023
monsters,psychic vampire,psychic-vampire
monsters,pteranodon,pteranodon-a5e
monsters,puffinfolk,puffinfolk
monsters,pugilist,pugilist-a5e
monsters,purple slime,purple-slime
monsters,purple worm,purple_worm_bf
monsters,pustulent shambler,pustulent-shambler
monsters,putrescent slime,putrescent-slime
monsters,putrid haunt,putridhaunt-tob1-2023
monsters,pyrite pile,pyrite-pile
monsters,pyrohydra,pyrohydra-a5e
monsters,pyrrhic podthrower,pyrrhic-podthrower
monsters,púca,púca
monsters,qiqirn,qiqirn
monsters,qorgeth,qorgeth-tob1-2023
monsters,quagga,quagga
monsters,quasit familiar,quasit-familiar-a5e
monsters,quasit,quasit_bf
monsters,queen of night and magic,queenofnightandmagic-tob1-2023
monsters,queen of witches,queenofwitches-tob1-2023
monsters,quickserpent,quickserpent
monsters,quicksilver siege orb,quicksilversiegeorb-tob1-2023
monsters,quickstep,quickstep
monsters,quiet soul,quiet-soul
monsters,quipper,quipper_bf
monsters,"quipper, swarm of quippers",quipper_swarm_of_quippers_bf
monsters,qumdaq,qumdaq
monsters,quoreq,quoreq
monsters,qwyllion,qwyllion-tob1-2023
monsters,radiant spark swarm,radiant-spark-swarm
monsters,rafflesian,rafflesian
monsters,rageipede,rageipede
monsters,"rakshasa, myrmidon",rakshasa-myrmidon
monsters,"rakshasa, pustakam",rakshasa-pustakam
monsters,"rakshasa, servitor",rakshasa-servitor
monsters,"rakshasa, slayer",rakshasa-slayer
monsters,rakshasa,rakshasa_bf
monsters,ramag portal master,ramag-portal-master
monsters,ramag,ramag-tob1-2023
monsters,raptor,raptor-a5e
monsters,rat,rat_bf
monsters,"rat, giant",rat_giant_bf
monsters,"rat, swarm of rats",rat_swarm_of_rats_bf
monsters,ratatosk,ratatosk-tob1-2023
monsters,ratatosk warlord,ratatosk-warlord
monsters,ratfolk mercenary,ratfolk-mercenary
monsters,ratfolk,ratfolk-tob1-2023
monsters,ratfolk warlock,ratfolk-warlock
monsters,ratfolk rogue,ratfolkrogue-tob1-2023
monsters,rat king,ratking-tob1-2023
monsters,rattok,rattok
monsters,raven,raven_bf
monsters,"raven, swarm of ravens",raven_swarm_of_ravens_bf
monsters,ravenala,ravenala-tob1-2023
monsters,ravenfolk doom croaker,ravenfolkdoomcroaker-tob1-2023
monsters,ravenfolk scout,ravenfolkscout-tob1-2023
monsters,ravenfolk warrior,ravenfolkwarrior-tob1-2023
monsters,razorleaf,razorleaf
monsters,red-banded line spider,red-bandedlinespider-tob1-2023
monsters,red dragon wyrmling,red_dragon_wyrmling_bf
monsters,redcap,redcap-tob1-2023
monsters,red hag,redhag-tob1-2023
monsters,reef shark,reef-shark-a5e
monsters,relentless hound,relentless-hound
monsters,remorhaz spawn,remorhaz-spawn-a5e
monsters,remorhaz,remorhaz_bf
monsters,repository,repository
monsters,resinous frog,resinous-frog
monsters,revenant,revenant-a5e
monsters,revilock,revilock-a5e
monsters,rhinoceros,rhinoceros_bf
monsters,riding horse,riding-horse-a5e
monsters,rift swine,riftswine-tob1-2023
monsters,righteous sentinel,righteous-sentinel
monsters,rimewing,rimewing
monsters,rime worm,rimeworm-tob1-2023
monsters,rime worm grub,rimewormgrub-tob1-2023
monsters,ring servant,ring-servant
monsters,risen reaver,risenreaver-tob1-2023
monsters,river dragon wyrmling,river-dragon-wyrmling-a5e
monsters,river king,riverking-tob1-2023
monsters,roachling scout,roachling-scout
monsters,roachling lord,roachlinglord-tob1-2023
monsters,roachling skirmisher,roachlingskirmisher-tob1-2023
monsters,robot drone,robot_drone_bf
monsters,roc juvenile,roc-juvenile-a5e
monsters,roc,roc_bf
monsters,rochade,rochade
monsters,rock roach,rock-roach
monsters,rock salamander,rock-salamander
monsters,rockwood,rockwood
monsters,roggenwolf,roggenwolf
monsters,roper,roper_bf
monsters,rotsam,rotsam
monsters,rotsam swarm,rotsam-swarm
monsters,rotting wind,rottingwind-tob1-2023
monsters,rubezahl,rubezahl-tob1-2023
monsters,ruby ooze,ruby-ooze
monsters,rug of smothering,rug_of_smothering_bf
monsters,rum lord,rum-lord
monsters,rum gremlin,rumgremlin-tob1-2023
monsters,runeswarm,runeswarm
monsters,rusalka,rusalka
monsters,rust monster,rust_monster_bf
monsters,rust drake,rustdrake-tob1-2023
monsters,saber-toothed tiger,saber-toothed-tiger-a5e
monsters,sahuagin champion,sahuagin-champion-a5e
monsters,sahuagin,sahuagin_bf
monsters,salamander monarch,salamander-monarch
monsters,salamander noble,salamander-noble-a5e
monsters,salamander nymph,salamander-nymph-a5e
monsters,salamander,salamander_bf
monsters,salt devil,saltdevil-tob1-2023
monsters,salt golem,saltgolem-tob1-2023
monsters,sammael,sammael
monsters,sand ray,sand-ray-a5e
monsters,sand worm,sand-worm-a5e
monsters,sanddrift drake,sanddrift-drake
monsters,sand hag,sandhag-tob1-2023
monsters,sandman,sandman-tob1-2023
monsters,sand silhouette,sandsilhouette-tob1-2023
monsters,sand spider,sandspider-tob1-2023
monsters,sandwyrm,sandwyrm-tob1-2023
monsters,sap demon,sapdemon-tob1-2023
monsters,sapphire dragon wyrmling,sapphire-dragon-wyrmling-a5e
monsters,sapphire jelly,sapphire-jelly
monsters,sarcophagus slime,sarcophagusslime-tob1-2023
monsters,sarsaok,sarsaok
monsters,sasori fukurowashi,sasori-fukurowashi
monsters,sasquatch,sasquatch
monsters,satarre,satarre_bf
monsters,sathaq worm,sathaqworm-tob1-2023
monsters,satyr,satyr_bf
monsters,savager,savager-tob1-2023
monsters,savior lumen,savior-lumen
monsters,sazakan,sazakan
monsters,"scarab, ruin",scarab-ruin
monsters,"scarab, suncatcher",scarab-suncatcher
monsters,scarecrow,scarecrow-a5e
monsters,scarecrow harvester,scarecrow-harvester-a5e
monsters,scarlet ibis,scarlet-ibis
monsters,scarsupial,scarsupial
monsters,scheznyki,scheznyki-tob1-2023
monsters,scitalis,scitalis
monsters,scorch drake,scorch_drake_bf
monsters,scorchrunner jackal,scorchrunner-jackal
monsters,scorpion,scorpion-a5e
monsters,scorpion cultist,scorpioncultist-tob1-2023
monsters,scorpionfolk,scorpionfolk-a5e
monsters,scorpionfolk imperator,scorpionfolk-imperator-a5e
monsters,scout,scout_bf
monsters,scrag,scrag-a5e
monsters,scribe devil,scribe-devil
monsters,scrofin,scrofin
monsters,scroll mummy,scroll-mummy
monsters,sea horse,sea-horse
monsters,sea serpent,sea-serpent-a5e
monsters,sea hag,sea_hag_bf
monsters,sea dragon wyrmling,seadragonwyrmling-tob1-2023
monsters,seahorse,seahorse_bf
monsters,"seahorse, giant",seahorse_giant_bf
monsters,selang,selang-tob1-2023
monsters,sentinel in darkness,sentinel-in-darkness
monsters,serpentfolk of yig,serpentfolk-of-yig
monsters,serpentine lamia,serpentine-lamia
monsters,serpopard,serpopard-tob1-2023
monsters,servant of the unsated god,servant-of-the-unsated-god
monsters,servant of the vine,servant-of-the-vine
monsters,servant of yig,servant-of-yig
monsters,sewer weird,sewer-weird
monsters,shabti,shabti
monsters,shadhavar,shadhavar-tob1-2023
monsters,shadow blight,shadow-blight
monsters,shadow boxer,shadow-boxer
monsters,shadow demon,shadow-demon-a5e
monsters,shadow dragon wyrmling,shadow-dragon-wyrmling-a5e
monsters,shadow elf champion warrior,shadow-elf-champion-warrior-a5e
monsters,shadow elf high priest,shadow-elf-high-priest-a5e
monsters,shadow elf mage,shadow-elf-mage-a5e
monsters,shadow elf spellcaster drider,shadow-elf-spellcaster-drider-a5e
monsters,shadow elf warrior,shadow-elf-warrior-a5e
monsters,shadow fey ambassador,shadow-fey-ambassador
monsters,shadow fey duelist,shadow-fey-duelist
monsters,shadow fey enchantress,shadow-fey-enchantress
monsters,shadow fey forest hunter,shadow-fey-forest-hunter
monsters,shadow fey guardian,shadow-fey-guardian
monsters,shadow fey poisoner,shadow-fey-poisoner
monsters,shadow giant,shadow-giant
monsters,shadow goblin,shadow-goblin
monsters,shadow lurker,shadow-lurker
monsters,shadow of death,shadow-of-death
monsters,shadow ooze,shadow-ooze
monsters,shadow river lord,shadow-river-lord
monsters,shadow skeleton,shadow-skeleton
monsters,shadow,shadow_bf
monsters,shadow antipaladin,shadowantipaladin-tob1-2023
monsters,shadow beast,shadowbeast-tob1-2023
monsters,shadow fey,shadowfey-tob1-2023
monsters,shambling mound,shambling_mound_bf
monsters,shantak,shantak
monsters,shard swarm,shard-swarm
monsters,"shark, giant",shark_giant_bf
monsters,"shark, hunter",shark_hunter_bf
monsters,"shark, reef",shark_reef_bf
monsters,sharkjaw skeleton,sharkjawskeleton-tob1-2023
monsters,shellycoat,shellycoat-tob1-2023
monsters,shetani,shetani
monsters,shield guardian,shield_guardian_bf
monsters,shiftshroom,shiftshroom
monsters,shimmer seal,shimmer-seal
monsters,shockwing,shockwing
monsters,shoggoth,shoggoth-tob1-2023
monsters,shoreline scrapper,shoreline-scrapper
monsters,shriekbat,shriekbat
monsters,shrieker,shrieker_bf
monsters,shroud ray,shroud-ray-a5e
monsters,shroud,shroud-tob1-2023
monsters,shukankor,shukankor
monsters,shurale,shurale
monsters,sigilian,sigilian
monsters,sila,sila_bf
monsters,silenal,silenal
monsters,silent crier,silent-crier
monsters,silver dragon wyrmling skeleton,silver-dragon-wyrmling-skeleton
monsters,silver dragon wyrmling,silver_dragon_wyrmling_bf
monsters,simhamukha,simhamukha
monsters,simurg,simurg
monsters,sinstar,sinstar
monsters,sinstar thrall,sinstar-thrall
monsters,siren,siren-a5e
monsters,skein witch,skeinwitch-tob1-2023
monsters,skeletal champion,skeletal-champion-a5e
monsters,skeletal tyrannosaurus rex,skeletal-tyrannosaurus-rex-a5e
monsters,skeletal warhorse,skeletal-warhorse-a5e
monsters,skeleton horde,skeleton-horde-a5e
monsters,skeleton,skeleton_bf
monsters,skin bat,skinbat-tob1-2023
monsters,skitterhaunt,skitterhaunt-tob1-2023
monsters,skull drake,skull-drake
monsters,skull lantern,skull-lantern
monsters,skullbloom,skullbloom_bf
monsters,skydancer,skydancer
monsters,sleipnir,sleipnir
monsters,slithy tove,slithy-tove
monsters,slow storm,slowstorm-tob1-2023
monsters,sluagh swarm,sluagh-swarm
monsters,smaragdine golem,smaragdinegolem-tob1-2023
monsters,snake lamia,snake-lamia-a5e
monsters,snake with a hundred mage hands,snake-with-a-hundred-mage-hands
monsters,"snake, constrictor",snake_constrictor_bf
monsters,"snake, flying",snake_flying_bf
monsters,"snake, giant constrictor",snake_giant_constrictor_bf
monsters,"snake, giant poisonous",snake_giant_poisonous_bf
monsters,"snake, poisonous",snake_poisonous_bf
monsters,"snake, swarm of poisonous snakes",snake_swarm_of_poisonous_snakes_bf
monsters,snallygaster,snallygaster
monsters,snatch bat,snatch-bat
monsters,snow cat,snow-cat
monsters,snow giant,snow-giant
monsters,snow hag,snow-hag
monsters,snow terror,snow-terror
monsters,snow queen,snowqueen-tob1-2023
monsters,sodwose,sodwose
monsters,soil snake,soil-snake
monsters,solar,solar_bf
monsters,soldier,soldier-a5e
monsters,soldier squad,soldier-squad-a5e
monsters,somberweave,somberweave
monsters,song angel,song-angel
monsters,son of fenris,sonoffenris-tob1-2023
monsters,sootwing,sootwing
monsters,sooze,sooze
monsters,soul eater,souleater-tob1-2023
monsters,spark mephit,spark-mephit-a5e
monsters,spark,spark-tob1-2023
monsters,spawn of alquam,spawn-of-alquam
monsters,spawn of chernobog,spawn-of-chernobog
monsters,spawn of hriggala,spawn-of-hriggala
monsters,spawn of rhopalocerex,spawn-of-rhopalocerex
monsters,spawn of akyishigal,spawnofakyishigal-tob1-2023
monsters,spawn of arbeyach,spawnofarbeyach-tob1-2023
monsters,speaker to the darkness,speaker-to-the-darkness
monsters,specter,specter_bf
monsters,spectral guardian,spectralguardian-tob1-2023
monsters,spell-warped chuul,spell-warped-chuul-a5e
monsters,spellhound,spellhound
monsters,sphinx,sphinx-a5e
monsters,spider drake,spider-drake
monsters,spider,spider_bf
monsters,"spider, giant",spider_giant_bf
monsters,"spider, giant wolf",spider_giant_wolf_bf
monsters,spider of leng,spiderofleng-tob1-2023
monsters,spider thief,spiderthief-tob1-2023
monsters,spinosaurus,spinosaurus-tob1-2023
monsters,spire walker,spirewalker-tob1-2023
monsters,spirit lamp,spirit-lamp
monsters,spirit naga,spirit_naga_bf
monsters,splinter matron,splinter-matron
monsters,sporous crab,sporous-crab
monsters,spree,spree
monsters,sprite,sprite_bf
monsters,spurred water skate,spurred-water-skate
monsters,spy,spy_bf
monsters,spymaster,spymaster-a5e
monsters,ssadar,ssadar
monsters,stained-glass moth,stained-glass-moth
monsters,star-nosed diopsid,star-nosed-diopsid
monsters,star crow,star_crow_bf
monsters,star drake,stardrake-tob1-2023
monsters,stargazer,stargazer
monsters,star spawn of cthulhu,starspawnofcthulhu-tob1-2023
monsters,starving specter,starving-specter
monsters,steam mephit,steam_mephit_bf
monsters,steam golem,steamgolem-tob1-2023
monsters,stegosaurus,stegosaurus-a5e
monsters,stellar rorqual,stellar-rorqual
monsters,stirge,stirge_bf
monsters,stone colossus,stone-colossus-a5e
monsters,stone creeper,stone-creeper
monsters,stone-eater slime,stone-eater-slime
monsters,stone giant stonetalker,stone-giant-stonetalker-a5e
monsters,stone guardian,stone-guardian-a5e
monsters,stone giant,stone_giant_bf
monsters,stone golem,stone_golem_bf
monsters,stoneguard,stoneguard
monsters,storm giant monarch,storm-giant-monarch-a5e
monsters,storm lord,storm-lord
monsters,storm maiden,storm-maiden
monsters,storm spirit,storm-spirit
monsters,storm giant,storm_giant_bf
monsters,stormboar,stormboar
monsters,stout halfling guard,stout-halfling-guard-a5e
monsters,strider,strider-a5e
monsters,strife,strife-tob1-2023
monsters,strobing fungus,strobing-fungus
monsters,stryx,stryx-tob1-2023
monsters,stuhac,stuhac-tob1-2023
monsters,stygian fat-tailed scorpion,stygianfat-tailedscorpion-tob1-2023
monsters,subek,subek-tob1-2023
monsters,succubus,succubus_bf
monsters,succubus/incubus,succubusincubus
monsters,sulsha,sulsha
monsters,sunflower sprite,sunflower-sprite
monsters,sunset raptor,sunset-raptor
monsters,suppurating ooze,suppurating-ooze
monsters,suturefly,suturefly-tob1-2023
monsters,swamp lily,swamp-lily
monsters,swamp naga,swamp-naga
monsters,swamp adder,swampadder-tob1-2023
monsters,swampgas bubble,swampgas-bubble
monsters,swampgas shade,swampgas-shade
monsters,"swarm, biting gnat",swarm-biting-gnat
monsters,"swarm, gryllus",swarm-gryllus
monsters,"swarm, ice borers",swarm-ice-borers
monsters,swarm of bats,swarm-of-bats-a5e
monsters,swarm of beetles,swarm-of-beetles
monsters,swarm of centipedes,swarm-of-centipedes
monsters,swarm of compsognathus,swarm-of-compsognathus
monsters,swarm of esteron,swarm-of-esteron
monsters,swarm of insects,swarm-of-insects-a5e
monsters,swarm of khalkos spawn,swarm-of-khalkos-spawn-a5e
monsters,swarm of poisonous snakes,swarm-of-poisonous-snakes-a5e
monsters,swarm of quippers,swarm-of-quippers-a5e
monsters,swarm of rats,swarm-of-rats-a5e
monsters,swarm of ravens,swarm-of-ravens-a5e
monsters,swarm of spiders,swarm-of-spiders
monsters,swarm of wasps,swarm-of-wasps
monsters,"swarm, swamp slirghs",swarm-swamp-slirghs
monsters,"swarm, vampire blossom",swarm-vampire-blossom
monsters,swarm of fire dancers,swarmoffiredancers-tob1-2023
monsters,swarm of manabane scarabs,swarmofmanabanescarabs-tob1-2023
monsters,swarm of prismatic beetles,swarmofprismaticbeetles-tob1-2023
monsters,swarm of sluaghs,swarmofsluaghs-tob1-2023
monsters,swarm of wharflings,swarmofwharflings-tob1-2023
monsters,swarm of wolf spirits,swarmofwolfspirits-tob1-2023
monsters,swolbold,swolbold
monsters,talus flow,talus-flow
monsters,tar ghoul,tar-ghoul
monsters,tar ooze,tar-ooze
monsters,tarrasque,tarrasque_bf
monsters,tatzelwurm,tatzelwurm
monsters,tembril,tembril
monsters,temple dog,templedog-tob1-2023
monsters,tendril puppet,tendrilpuppet-tob1-2023
monsters,terror bird,terror-bird
monsters,tetomatli,tetomatli
monsters,the barbed,the-barbed
monsters,the flesh,the-flesh
monsters,thin giant,thin-giant
monsters,thorned sulfurlord,thorned-sulfurlord
monsters,thornheart guardian,thornheart-guardian
monsters,thread-bound constrictor snake,thread-bound-constrictor-snake
monsters,three-headed clockwork dragon,three-headed-clockwork-dragon
monsters,three-headed cobra,three-headed-cobra
monsters,thripper,thripper
monsters,thrummren,thrummren
monsters,thuellai,thuellai-tob1-2023
monsters,thug,thug_bf
monsters,thunderbird,thunderbird-a5e
monsters,thursir giant,thursir-giant
monsters,thursir,thursir-tob1-2023
monsters,tidehunter,tidehunter
monsters,tigebra,tigebra
monsters,tiger,tiger_bf
monsters,"tiger, saber-toothed",tiger_sabertoothed_bf
monsters,timingila,timingila
monsters,titanic dragon turtle,titanic-dragon-turtle-a5e
monsters,titanic kraken,titanic-kraken-a5e
monsters,titanoboa,titanoboa-tob1-2023
monsters,tophet,tophet-tob1-2023
monsters,torch mimic,torch-mimic
monsters,tormented qiqirn,tormented-qiqirn
monsters,tosculi hive-queen,tosculi-hive-queen
monsters,tosculi jeweled drone,tosculi-jeweled-drone
monsters,tosculi drone,tosculidrone-tob1-2023
monsters,tosculi elite bow raider,tosculielitebowraider-tob1-2023
monsters,tosculi hive queen,tosculihivequeen-tob1-2023
monsters,tosculi warrior,tosculiwarrior-tob1-2023
monsters,transcendent lunarchida,transcendent-lunarchida
monsters,trapsmith,trapsmith-tob1-2023
monsters,treacle,treacle-tob1-2023
monsters,treant,treant_bf
monsters,tree skinner,tree-skinner
monsters,tribal warrior,tribal-warrior
monsters,tricenatorus,tricenatorus
monsters,triceratops,triceratops_bf
monsters,trickster priest,trickster-priest-a5e
monsters,tripwire patch,tripwire-patch
monsters,troglodyte,troglodyte-a5e
monsters,"troll, breakwater",troll-breakwater
monsters,"troll, gutter",troll-gutter
monsters,"troll, rattleback",troll-rattleback
